id_show,Paises_Produccion
127860.0,sin informacion
156491.0,sin informacion
55521.0,sin informacion
55520.0,sin informacion
55564.0,sin informacion
131113.0,United Kingdom
55557.0,sin informacion
55556.0,sin informacion
55555.0,sin informacion
55554.0,sin informacion
26809.0,sin informacion
235231.0,sin informacion
117767.0,sin informacion
57547.0,sin informacion
131161.0,sin informacion
139826.0,sin informacion
219280.0,sin informacion
219234.0,Belgium
219233.0,Belgium
55525.0,sin informacion
55535.0,sin informacion
139846.0,sin informacion
68363.0,sin informacion
102552.0,sin informacion
57546.0,sin informacion
131121.0,United Kingdom
19067.0,sin informacion
19066.0,United Kingdom
46765.0,sin informacion
46736.0,sin informacion
38543.0,sin informacion
228750.0,sin informacion
228751.0,sin informacion
61101.0,sin informacion
205937.0,sin informacion
7767.0,Philippines
38550.0,sin informacion
236134.0,sin informacion
211407.0,China
228754.0,sin informacion
236131.0,sin informacion
236130.0,sin informacion
228752.0,sin informacion
229127.0,France
79794.0,Spain
79791.0,sin informacion
79790.0,sin informacion
123623.0,China
34552.0,sin informacion
17457.0,sin informacion
229126.0,sin informacion
236128.0,Japan
48995.0,sin informacion
229123.0,sin informacion
229124.0,Chile
54077.0,Greece
82939.0,Thailand
82938.0,Thailand
79025.0,South Korea
79025.0,Japan
85018.0,Germany
7763.0,Ireland
229115.0,sin informacion
229114.0,sin informacion
229101.0,sin informacion
9510.0,sin informacion
107093.0,United Kingdom
48993.0,sin informacion
205777.0,sin informacion
129014.0,sin informacion
9837.0,sin informacion
48991.0,sin informacion
228722.0,Malaysia
123616.0,China
17466.0,sin informacion
7762.0,sin informacion
21196.0,Japan
121104.0,Canada
51499.0,Taiwan
123603.0,sin informacion
17456.0,Philippines
209024.0,Germany
2283.0,Australia
48528.0,Turkey
79027.0,Norway
46775.0,sin informacion
38553.0,sin informacion
15947.0,sin informacion
205939.0,sin informacion
121111.0,China
48903.0,sin informacion
121170.0,Japan
121169.0,sin informacion
109796.0,Thailand
9586.0,Netherlands
205942.0,sin informacion
205977.0,sin informacion
229128.0,sin informacion
217052.0,sin informacion
228781.0,sin informacion
73753.0,Belgium
209653.0,sin informacion
7764.0,sin informacion
115010.0,Norway
123634.0,France
108916.0,Austria
107990.0,Hong Kong
222045.0,sin informacion
122595.0,sin informacion
195637.0,China
195633.0,sin informacion
127866.0,China
73719.0,sin informacion
226773.0,Philippines
16748.0,Australia
16748.0,China
207680.0,Czech Republic
122176.0,Netherlands
152561.0,sin informacion
127851.0,South Korea
195622.0,Brazil
123647.0,sin informacion
152539.0,Thailand
201609.0,sin informacion
201608.0,sin informacion
214747.0,sin informacion
86507.0,United Kingdom
55552.0,sin informacion
41369.0,Germany
54847.0,Denmark
57545.0,sin informacion
195681.0,Germany
207659.0,Germany
206059.0,sin informacion
134066.0,sin informacion
214800.0,sin informacion
107097.0,sin informacion
108867.0,Brazil
108867.0,Spain
17424.0,Philippines
97275.0,Czech Republic
201610.0,sin informacion
195102.0,sin informacion
55583.0,sin informacion
61303.0,Germany
73471.0,United States of America
207678.0,United Kingdom
226763.0,Brazil
158907.0,Malaysia
109475.0,sin informacion
152585.0,sin informacion
10772.0,sin informacion
139854.0,sin informacion
73745.0,sin informacion
83956.0,sin informacion
83970.0,sin informacion
104996.0,sin informacion
127894.0,sin informacion
15966.0,sin informacion
82780.0,Germany
10334.0,sin informacion
195612.0,Japan
127889.0,sin informacion
201603.0,Russia
96186.0,Greece
60799.0,sin informacion
195172.0,sin informacion
122254.0,China
122224.0,Denmark
122223.0,sin informacion
225846.0,sin informacion
107951.0,sin informacion
122262.0,China
107950.0,Japan
107100.0,Taiwan
125498.0,Japan
226780.0,Sri Lanka
226780.0,United Kingdom
104994.0,Philippines
93437.0,sin informacion
116657.0,Denmark
116658.0,Belgium
116658.0,France
116658.0,Italy
116658.0,Switzerland
229188.0,sin informacion
55575.0,sin informacion
55528.0,sin informacion
135900.0,China
38876.0,sin informacion
117763.0,sin informacion
55565.0,sin informacion
55504.0,sin informacion
26884.0,sin informacion
235245.0,sin informacion
41360.0,Italy
68383.0,sin informacion
235242.0,sin informacion
235241.0,sin informacion
129722.0,sin informacion
195671.0,China
55551.0,sin informacion
102559.0,Chile
214783.0,China
195683.0,Germany
139833.0,sin informacion
55503.0,sin informacion
79987.0,sin informacion
134570.0,sin informacion
154209.0,China
156477.0,China
89580.0,sin informacion
130794.0,Japan
55567.0,sin informacion
117764.0,China
26873.0,sin informacion
57540.0,sin informacion
57539.0,sin informacion
57560.0,sin informacion
69814.0,sin informacion
38873.0,sin informacion
55505.0,sin informacion
96109.0,Canada
214785.0,Germany
127843.0,sin informacion
214784.0,Germany
55561.0,sin informacion
526.0,sin informacion
70293.0,France
214780.0,sin informacion
89730.0,sin informacion
105682.0,sin informacion
102576.0,sin informacion
13345.0,sin informacion
138703.0,sin informacion
55516.0,sin informacion
135899.0,Nigeria
55573.0,sin informacion
102556.0,sin informacion
98106.0,Japan
131101.0,China
195682.0,Germany
7867.0,sin informacion
235244.0,Russia
206058.0,sin informacion
105670.0,India
135807.0,sin informacion
214797.0,sin informacion
89575.0,Sweden
33101.0,sin informacion
102551.0,sin informacion
102550.0,United States of America
154213.0,sin informacion
105612.0,India
154211.0,sin informacion
156494.0,China
131149.0,Thailand
195668.0,China
105687.0,India
235230.0,sin informacion
102522.0,sin informacion
10777.0,sin informacion
154212.0,Turkey
224278.0,United States of America
120284.0,sin informacion
120283.0,Netherlands
122246.0,Russia
120281.0,Germany
120277.0,Brazil
221334.0,Mexico
24558.0,sin informacion
224284.0,Brazil
224283.0,sin informacion
221347.0,Netherlands
131286.0,sin informacion
217028.0,sin informacion
221344.0,sin informacion
108958.0,sin informacion
23172.0,sin informacion
222066.0,sin informacion
23127.0,sin informacion
217029.0,Sweden
108964.0,Japan
9101.0,sin informacion
212107.0,sin informacion
212105.0,Brazil
212104.0,Ireland
78785.0,Czechoslovakia
23625.0,sin informacion
23660.0,sin informacion
60357.0,Canada
60355.0,sin informacion
92918.0,Canada
78718.0,sin informacion
108963.0,sin informacion
24501.0,sin informacion
23630.0,sin informacion
120287.0,Spain
221338.0,sin informacion
146211.0,sin informacion
92902.0,Canada
81935.0,sin informacion
221331.0,France
78723.0,Thailand
78720.0,sin informacion
222065.0,sin informacion
221343.0,sin informacion
221342.0,Philippines
24565.0,sin informacion
127802.0,France
218472.0,United States of America
218471.0,sin informacion
41699.0,sin informacion
146286.0,sin informacion
39286.0,sin informacion
41654.0,Austria
221396.0,Argentina
97606.0,sin informacion
222053.0,sin informacion
64148.0,Netherlands
201617.0,sin informacion
222032.0,sin informacion
201649.0,sin informacion
146285.0,Germany
107984.0,Hong Kong
108816.0,Taiwan
221356.0,sin informacion
23155.0,sin informacion
81956.0,United States of America
81988.0,sin informacion
222048.0,Portugal
41655.0,Italy
217026.0,Belgium
146281.0,sin informacion
222042.0,Japan
221339.0,sin informacion
24566.0,sin informacion
24563.0,sin informacion
120276.0,Netherlands
23170.0,sin informacion
154599.0,sin informacion
221330.0,sin informacion
224282.0,sin informacion
120291.0,Japan
221345.0,Netherlands
41658.0,Austria
118929.0,Japan
110999.0,China
216648.0,sin informacion
80334.0,Malaysia
137475.0,Egypt
137475.0,Saudi Arabia
120219.0,sin informacion
212178.0,sin informacion
221357.0,sin informacion
122244.0,Russia
209831.0,United States of America
86434.0,United Kingdom
146277.0,sin informacion
224268.0,Syrian Arab Republic
119805.0,France
224277.0,Jordan
224277.0,Iraq
23618.0,sin informacion
111595.0,sin informacion
222038.0,sin informacion
44602.0,Germany
108874.0,sin informacion
217090.0,sin informacion
217036.0,sin informacion
81979.0,sin informacion
104969.0,sin informacion
211451.0,sin informacion
92915.0,Canada
211405.0,sin informacion
211470.0,sin informacion
211447.0,sin informacion
13382.0,Japan
209670.0,sin informacion
23144.0,sin informacion
200967.0,Pakistan
209617.0,France
236180.0,Germany
27411.0,sin informacion
37871.0,sin informacion
146088.0,sin informacion
146087.0,sin informacion
216623.0,sin informacion
134799.0,sin informacion
10531.0,sin informacion
228827.0,sin informacion
209667.0,sin informacion
209896.0,Hong Kong
32456.0,sin informacion
78776.0,sin informacion
146210.0,sin informacion
78725.0,United Kingdom
23168.0,sin informacion
224280.0,sin informacion
224279.0,sin informacion
146287.0,sin informacion
137444.0,Netherlands
137494.0,sin informacion
137492.0,Netherlands
32457.0,sin informacion
222050.0,sin informacion
78779.0,Netherlands
55048.0,Egypt
78764.0,France
224281.0,sin informacion
224267.0,sin informacion
23632.0,Belgium
23632.0,Germany
23632.0,Ghana
23632.0,Indonesia
23632.0,Netherlands
23632.0,Suriname
23632.0,United States of America
222041.0,sin informacion
222063.0,Netherlands
122245.0,Serbia
154600.0,Australia
154595.0,Japan
23634.0,sin informacion
86499.0,United Kingdom
122247.0,Russia
4680.0,United States of America
24567.0,sin informacion
18325.0,Philippines
18310.0,sin informacion
32523.0,sin informacion
44688.0,sin informacion
201648.0,sin informacion
23150.0,sin informacion
104166.0,China
218464.0,sin informacion
24556.0,sin informacion
24555.0,sin informacion
37383.0,sin informacion
220449.0,Spain
220011.0,South Korea
220006.0,Portugal
201500.0,Norway
108936.0,United Kingdom
220459.0,sin informacion
218431.0,sin informacion
19085.0,sin informacion
24570.0,sin informacion
134800.0,sin informacion
41706.0,Philippines
134798.0,sin informacion
41734.0,sin informacion
201488.0,sin informacion
54067.0,Denmark
221377.0,Russia
220453.0,Brazil
70648.0,sin informacion
37323.0,sin informacion
120270.0,Netherlands
60012.0,sin informacion
220061.0,sin informacion
220063.0,sin informacion
201415.0,sin informacion
201441.0,sin informacion
220058.0,France
37304.0,sin informacion
201493.0,Denmark
37330.0,sin informacion
220457.0,China
70697.0,sin informacion
217041.0,sin informacion
221337.0,Brazil
108971.0,Germany
108925.0,Turkey
26883.0,sin informacion
26878.0,sin informacion
157810.0,France
23627.0,sin informacion
221368.0,sin informacion
218420.0,sin informacion
120217.0,sin informacion
219202.0,sin informacion
134723.0,sin informacion
71257.0,Germany
220487.0,New Zealand
220483.0,China
220482.0,sin informacion
220480.0,sin informacion
200975.0,sin informacion
78744.0,Bosnia and Herzegovina
221340.0,Philippines
78737.0,Australia
23126.0,sin informacion
146278.0,sin informacion
78727.0,sin informacion
212110.0,sin informacion
200985.0,sin informacion
200977.0,Germany
221369.0,sin informacion
220452.0,Canada
200995.0,sin informacion
200992.0,Norway
134711.0,sin informacion
104185.0,sin informacion
220488.0,sin informacion
76702.0,Japan
56249.0,Australia
200956.0,sin informacion
82968.0,Sweden
104199.0,Czechoslovakia
96179.0,France
83681.0,United States of America
83656.0,sin informacion
89577.0,Czech Republic
55680.0,sin informacion
153507.0,sin informacion
104181.0,sin informacion
218405.0,sin informacion
218402.0,sin informacion
104144.0,Mexico
104146.0,sin informacion
212153.0,sin informacion
220500.0,Philippines
212184.0,United States of America
221378.0,Brazil
83259.0,Japan
201640.0,sin informacion
92951.0,sin informacion
24571.0,sin informacion
81962.0,sin informacion
23171.0,sin informacion
111598.0,Germany
108871.0,Japan
41653.0,Singapore
92910.0,Canada
119804.0,Spain
218473.0,sin informacion
24569.0,sin informacion
108951.0,Japan
138739.0,sin informacion
156519.0,sin informacion
121192.0,Germany
104187.0,Serbia
120218.0,China
220060.0,South Africa
220059.0,Brazil
134709.0,France
201495.0,Japan
201494.0,sin informacion
37303.0,Greece
37878.0,sin informacion
120272.0,Belgium
146258.0,sin informacion
71230.0,Israel
201439.0,sin informacion
201498.0,Argentina
220017.0,United States of America
220015.0,sin informacion
76706.0,Japan
120297.0,sin informacion
220460.0,sin informacion
210008.0,sin informacion
41749.0,Philippines
104197.0,Germany
120266.0,Netherlands
120236.0,Germany
71242.0,Russia
120232.0,Malaysia
120213.0,Norway
76704.0,Japan
100686.0,Spain
83221.0,Germany
154204.0,sin informacion
75261.0,sin informacion
100976.0,France
38802.0,sin informacion
220857.0,Brazil
70239.0,sin informacion
83260.0,Japan
83225.0,United Kingdom
83243.0,sin informacion
110503.0,Egypt
37889.0,sin informacion
131029.0,sin informacion
121175.0,Japan
110508.0,China
110985.0,China
10522.0,sin informacion
157826.0,sin informacion
110997.0,Japan
117524.0,Germany
119719.0,Serbia
131098.0,sin informacion
119714.0,Canada
209211.0,sin informacion
10508.0,sin informacion
146082.0,sin informacion
41717.0,Hong Kong
37338.0,sin informacion
216633.0,sin informacion
217079.0,France
217097.0,sin informacion
73758.0,sin informacion
73784.0,Lithuania
73779.0,sin informacion
41701.0,Italy
110504.0,sin informacion
216646.0,sin informacion
117517.0,United States of America
210002.0,sin informacion
70677.0,sin informacion
120269.0,sin informacion
37870.0,sin informacion
80325.0,United States of America
80303.0,sin informacion
80322.0,United States of America
37868.0,sin informacion
65011.0,Japan
110505.0,New Zealand
216647.0,sin informacion
37896.0,Netherlands
119798.0,China
131099.0,sin informacion
119716.0,Canada
209212.0,Canada
119709.0,sin informacion
209205.0,sin informacion
216682.0,sin informacion
210006.0,India
78740.0,Malaysia
134717.0,sin informacion
70696.0,sin informacion
71227.0,Israel
137428.0,Australia
137424.0,France
201407.0,sin informacion
71237.0,Spain
222035.0,Japan
222034.0,sin informacion
210004.0,South Korea
110502.0,sin informacion
7037.0,sin informacion
221375.0,sin informacion
7062.0,sin informacion
137481.0,sin informacion
137480.0,South Korea
201499.0,Denmark
201410.0,sin informacion
201409.0,sin informacion
201490.0,sin informacion
220013.0,Taiwan
220100.0,Philippines
120258.0,sin informacion
80315.0,Italy
120229.0,Germany
153262.0,France
138735.0,sin informacion
57537.0,sin informacion
134533.0,sin informacion
129702.0,India
89596.0,sin informacion
100697.0,United Kingdom
89593.0,Sweden
81914.0,sin informacion
89592.0,United Kingdom
89547.0,Japan
119797.0,South Korea
37310.0,Japan
108820.0,Taiwan
97635.0,Canada
108945.0,France
108817.0,Taiwan
154589.0,sin informacion
221358.0,sin informacion
10554.0,sin informacion
89554.0,United Kingdom
100683.0,Netherlands
41627.0,Japan
219287.0,sin informacion
219285.0,Brazil
54896.0,sin informacion
102645.0,United Arab Emirates
102645.0,Syrian Arab Republic
102678.0,sin informacion
16719.0,sin informacion
102686.0,India
23698.0,sin informacion
40534.0,sin informacion
131258.0,Canada
138736.0,sin informacion
209840.0,Italy
11177.0,sin informacion
124651.0,Australia
71092.0,Malaysia
130741.0,sin informacion
11165.0,sin informacion
11164.0,sin informacion
201428.0,sin informacion
201404.0,South Korea
80311.0,Italy
108825.0,sin informacion
222060.0,sin informacion
222033.0,sin informacion
78736.0,sin informacion
78784.0,Japan
78783.0,Canada
222036.0,United Kingdom
212111.0,Japan
221391.0,United States of America
236164.0,sin informacion
110514.0,Japan
110513.0,Netherlands
37887.0,sin informacion
110986.0,China
53446.0,Sweden
53445.0,sin informacion
120230.0,Canada
217082.0,Brazil
108955.0,sin informacion
230696.0,United States of America
230695.0,United States of America
108806.0,Taiwan
120250.0,sin informacion
120267.0,Netherlands
80326.0,United States of America
37869.0,United Kingdom
80323.0,United States of America
47200.0,United States of America
80320.0,sin informacion
111000.0,sin informacion
146099.0,sin informacion
80312.0,Italy
201425.0,sin informacion
37888.0,sin informacion
230690.0,India
230665.0,sin informacion
137500.0,Belgium
137500.0,Netherlands
53273.0,Sweden
52916.0,sin informacion
55063.0,United States of America
61344.0,sin informacion
53436.0,sin informacion
221381.0,France
222027.0,sin informacion
236161.0,sin informacion
15903.0,Hong Kong
211478.0,sin informacion
40543.0,sin informacion
15955.0,Hong Kong
120248.0,sin informacion
120247.0,Netherlands
211462.0,United Kingdom
120260.0,Netherlands
236162.0,Netherlands
32445.0,sin informacion
212193.0,sin informacion
236127.0,sin informacion
131012.0,Singapore
80721.0,United States of America
51906.0,sin informacion
224248.0,sin informacion
217096.0,sin informacion
16514.0,sin informacion
92933.0,Japan
55069.0,sin informacion
92970.0,Canada
92947.0,Canada
40545.0,United Kingdom
73772.0,Norway
92914.0,sin informacion
211463.0,sin informacion
224221.0,sin informacion
217087.0,sin informacion
217084.0,China
236106.0,sin informacion
236190.0,Germany
236141.0,Netherlands
236165.0,Netherlands
205781.0,France
104183.0,sin informacion
104159.0,Canada
216638.0,United States of America
120259.0,Vietnam
104158.0,Canada
218455.0,sin informacion
104189.0,Australia
104957.0,sin informacion
104908.0,Spain
83922.0,United States of America
104162.0,Canada
60061.0,sin informacion
127282.0,China
218442.0,Thailand
104178.0,Denmark
110978.0,France
110951.0,Russia
230661.0,sin informacion
110998.0,Japan
81012.0,United States of America
81010.0,Germany
211406.0,China
216693.0,sin informacion
216685.0,sin informacion
127281.0,Denmark
216688.0,sin informacion
216630.0,sin informacion
131094.0,sin informacion
209675.0,Germany
209688.0,Germany
92965.0,Malaysia
45760.0,Brazil
34581.0,Philippines
104186.0,sin informacion
71206.0,sin informacion
137429.0,Belgium
212188.0,sin informacion
212187.0,sin informacion
137423.0,Slovenia
137422.0,Germany
37340.0,sin informacion
134707.0,sin informacion
54066.0,sin informacion
71297.0,sin informacion
134722.0,sin informacion
200969.0,sin informacion
201622.0,sin informacion
212137.0,sin informacion
224431.0,South Korea
81011.0,sin informacion
81008.0,sin informacion
30978.0,sin informacion
30975.0,sin informacion
55072.0,sin informacion
134721.0,sin informacion
110509.0,China
118941.0,sin informacion
37862.0,sin informacion
37884.0,sin informacion
101889.0,United Kingdom
37881.0,Japan
37880.0,sin informacion
37886.0,sin informacion
110515.0,Japan
216695.0,sin informacion
37895.0,sin informacion
117518.0,Taiwan
7053.0,sin informacion
131017.0,sin informacion
120274.0,Netherlands
221373.0,Brazil
221371.0,sin informacion
221370.0,Brazil
37891.0,sin informacion
23669.0,sin informacion
209010.0,sin informacion
209009.0,sin informacion
205762.0,Japan
224851.0,sin informacion
128902.0,Brazil
154360.0,sin informacion
27418.0,sin informacion
209679.0,Austria
217046.0,sin informacion
212180.0,sin informacion
212131.0,sin informacion
212198.0,sin informacion
212197.0,Brazil
212195.0,sin informacion
209669.0,sin informacion
110928.0,China
15905.0,sin informacion
34571.0,sin informacion
209677.0,sin informacion
40540.0,Canada
217002.0,United Kingdom
217056.0,Denmark
73762.0,Canada
23670.0,sin informacion
211457.0,China
217066.0,sin informacion
236126.0,sin informacion
81013.0,United States of America
15953.0,Canada
122512.0,United States of America
122582.0,Netherlands
231662.0,sin informacion
76789.0,sin informacion
231676.0,sin informacion
217077.0,Italy
225841.0,Brazil
157846.0,sin informacion
157838.0,sin informacion
234332.0,Thailand
92399.0,sin informacion
38581.0,United Kingdom
38577.0,sin informacion
38573.0,sin informacion
116689.0,United States of America
224466.0,United States of America
207624.0,sin informacion
134022.0,South Korea
234331.0,sin informacion
234315.0,France
119871.0,Germany
119866.0,China
38551.0,sin informacion
207633.0,United States of America
39417.0,sin informacion
224459.0,Germany
97271.0,sin informacion
42542.0,United States of America
60776.0,sin informacion
60770.0,Yugoslavia
16592.0,sin informacion
207614.0,sin informacion
224411.0,sin informacion
82127.0,Germany
116690.0,Singapore
82125.0,Germany
119869.0,China
60753.0,sin informacion
207689.0,China
225842.0,United States of America
15028.0,sin informacion
207699.0,Hong Kong
229132.0,sin informacion
107081.0,Venezuela
83937.0,sin informacion
234381.0,sin informacion
205654.0,China
107929.0,Hong Kong
107071.0,sin informacion
97282.0,sin informacion
41794.0,Singapore
60784.0,Austria
38584.0,Canada
38578.0,Belgium
42532.0,sin informacion
38572.0,sin informacion
224461.0,Germany
48988.0,sin informacion
83921.0,sin informacion
42593.0,South Korea
54585.0,sin informacion
56214.0,sin informacion
207645.0,sin informacion
224464.0,South Korea
97265.0,Greece
207674.0,sin informacion
131202.0,South Korea
234335.0,Spain
60751.0,United Kingdom
207621.0,China
207620.0,United States of America
234347.0,sin informacion
146208.0,sin informacion
60758.0,Canada
207673.0,Argentina
121138.0,Germany
122256.0,Russia
205653.0,China
15004.0,sin informacion
60725.0,Germany
19059.0,sin informacion
122556.0,Finland
234329.0,Australia
234329.0,United Kingdom
234329.0,United States of America
122554.0,China
38596.0,sin informacion
39426.0,sin informacion
83984.0,China
39487.0,sin informacion
205610.0,sin informacion
38508.0,sin informacion
102579.0,sin informacion
158961.0,sin informacion
152683.0,Germany
235610.0,South Korea
98408.0,France
102546.0,sin informacion
57968.0,sin informacion
102006.0,sin informacion
97631.0,Norway
200923.0,China
200920.0,sin informacion
200931.0,China
122284.0,Japan
234314.0,sin informacion
234364.0,United States of America
92389.0,South Korea
207672.0,sin informacion
102650.0,sin informacion
157900.0,France
38535.0,sin informacion
38571.0,sin informacion
122553.0,Thailand
38595.0,sin informacion
157837.0,Israel
38513.0,Japan
122590.0,China
207698.0,United Kingdom
82126.0,Germany
134023.0,sin informacion
234370.0,Indonesia
107098.0,Taiwan
207648.0,sin informacion
200927.0,sin informacion
48920.0,sin informacion
107091.0,sin informacion
200987.0,sin informacion
48911.0,sin informacion
200950.0,Japan
119813.0,Netherlands
82124.0,Germany
97270.0,India
138232.0,United Kingdom
107090.0,sin informacion
122574.0,sin informacion
38538.0,sin informacion
158920.0,Germany
105602.0,India
235282.0,sin informacion
235631.0,sin informacion
90153.0,Italy
92817.0,France
92816.0,Canada
38591.0,sin informacion
105637.0,Netherlands
157839.0,Germany
38517.0,sin informacion
122567.0,sin informacion
122565.0,sin informacion
122563.0,sin informacion
60769.0,sin informacion
76777.0,South Korea
38507.0,Sweden
38505.0,United States of America
71090.0,sin informacion
204403.0,Brazil
235281.0,sin informacion
89733.0,sin informacion
38511.0,sin informacion
38510.0,sin informacion
235680.0,South Korea
54536.0,sin informacion
16800.0,sin informacion
7255.0,sin informacion
74059.0,United States of America
19129.0,sin informacion
235634.0,sin informacion
90165.0,Bulgaria
235622.0,sin informacion
96191.0,China
46054.0,sin informacion
69698.0,Estonia
69698.0,Russia
57994.0,sin informacion
68355.0,Japan
92811.0,United Kingdom
90138.0,Czechoslovakia
158921.0,sin informacion
39266.0,sin informacion
90158.0,sin informacion
6961.0,United Kingdom
235280.0,sin informacion
50597.0,sin informacion
38504.0,sin informacion
122552.0,China
54595.0,Denmark
96192.0,France
204401.0,China
204421.0,Egypt
90156.0,Canada
92883.0,sin informacion
122274.0,China
122273.0,China
96175.0,France
97287.0,Australia
97287.0,United Kingdom
97283.0,France
225814.0,sin informacion
16765.0,Japan
38537.0,sin informacion
19055.0,sin informacion
97262.0,Czech Republic
207700.0,sin informacion
60779.0,sin informacion
222044.0,sin informacion
217217.0,sin informacion
92857.0,Canada
46061.0,sin informacion
206587.0,Czechoslovakia
90131.0,Czech Republic
204491.0,Germany
204491.0,Canada
235626.0,sin informacion
10754.0,sin informacion
90142.0,Brunei Darussalam
90142.0,Indonesia
90142.0,Malaysia
90142.0,Papua New Guinea
105620.0,sin informacion
92858.0,Canada
90109.0,Malaysia
105617.0,sin informacion
16782.0,sin informacion
105647.0,sin informacion
102058.0,sin informacion
102091.0,sin informacion
33126.0,sin informacion
23176.0,sin informacion
225816.0,sin informacion
40525.0,Germany
207622.0,sin informacion
18394.0,sin informacion
122292.0,Hong Kong
15002.0,sin informacion
37348.0,sin informacion
107983.0,Hong Kong
23124.0,sin informacion
23141.0,sin informacion
83638.0,sin informacion
23136.0,sin informacion
217037.0,sin informacion
23133.0,sin informacion
108822.0,Canada
108909.0,sin informacion
108908.0,sin informacion
81975.0,Japan
23806.0,sin informacion
90191.0,sin informacion
158914.0,Spain
6960.0,sin informacion
235265.0,sin informacion
23802.0,sin informacion
235229.0,sin informacion
235228.0,Canada
235226.0,sin informacion
73436.0,sin informacion
204402.0,Brazil
235615.0,sin informacion
90168.0,South Korea
90130.0,Czechoslovakia
90144.0,Japan
235638.0,sin informacion
235655.0,France
4105.0,sin informacion
23122.0,Japan
153211.0,sin informacion
81993.0,sin informacion
92976.0,sin informacion
217033.0,sin informacion
107985.0,Hong Kong
19111.0,Israel
33105.0,sin informacion
90161.0,Spain
105619.0,sin informacion
102072.0,sin informacion
6962.0,Philippines
92884.0,sin informacion
204494.0,sin informacion
46057.0,sin informacion
105613.0,India
96110.0,Hong Kong
86432.0,United Kingdom
23807.0,sin informacion
152682.0,Germany
152682.0,Spain
90102.0,United Kingdom
10163.0,sin informacion
105681.0,India
46074.0,Japan
98133.0,Nepal
204485.0,Japan
105640.0,Philippines
90179.0,United States of America
10164.0,sin informacion
133996.0,South Korea
152688.0,sin informacion
42944.0,Japan
204404.0,sin informacion
235632.0,sin informacion
90135.0,Czech Republic
158919.0,France
69700.0,Japan
98401.0,sin informacion
42970.0,Germany
90189.0,Germany
102545.0,sin informacion
42978.0,Japan
68318.0,Norway
98405.0,sin informacion
204486.0,sin informacion
92872.0,United Kingdom
73438.0,Canada
92879.0,France
92879.0,United States of America
92864.0,Canada
90114.0,Canada
98406.0,Germany
7252.0,sin informacion
16762.0,sin informacion
158952.0,Germany
235625.0,sin informacion
235624.0,sin informacion
105605.0,sin informacion
92863.0,sin informacion
92868.0,Canada
105601.0,India
86542.0,South Korea
204411.0,Netherlands
5637.0,sin informacion
127868.0,Canada
217261.0,Belgium
44698.0,sin informacion
5602.0,sin informacion
119839.0,United States of America
105677.0,sin informacion
42955.0,Japan
98404.0,sin informacion
96194.0,France
33142.0,sin informacion
204493.0,Thailand
158929.0,United States of America
90148.0,Canada
96119.0,Canada
90164.0,sin informacion
42958.0,United Kingdom
42958.0,Italy
92865.0,Canada
158901.0,Taiwan
92871.0,Argentina
10782.0,sin informacion
73432.0,United States of America
235601.0,Denmark
92870.0,Canada
152687.0,France
105633.0,Netherlands
234304.0,Canada
73460.0,sin informacion
73455.0,Germany
204497.0,sin informacion
68328.0,sin informacion
38593.0,sin informacion
38536.0,sin informacion
152679.0,Japan
38575.0,sin informacion
60754.0,Germany
235650.0,sin informacion
92860.0,Canada
235607.0,sin informacion
19126.0,sin informacion
158959.0,China
105680.0,sin informacion
102580.0,sin informacion
33131.0,sin informacion
220451.0,Spain
218404.0,sin informacion
108819.0,Taiwan
104198.0,Czech Republic
37366.0,Belgium
221387.0,sin informacion
221385.0,Belgium
78716.0,sin informacion
78714.0,Australia
120278.0,Netherlands
221333.0,China
60358.0,Mexico
23639.0,sin informacion
108961.0,Russia
55076.0,South Korea
109492.0,China
92850.0,Canada
119701.0,sin informacion
158960.0,Germany
69666.0,sin informacion
204492.0,United States of America
207785.0,Japan
73441.0,sin informacion
98164.0,sin informacion
105638.0,India
90162.0,United States of America
92867.0,Canada
102089.0,Russia
34960.0,South Korea
38516.0,sin informacion
57955.0,Canada
102577.0,sin informacion
207747.0,sin informacion
7239.0,Philippines
209838.0,sin informacion
46043.0,Germany
130740.0,Australia
130756.0,sin informacion
130755.0,sin informacion
130754.0,sin informacion
10162.0,sin informacion
235227.0,sin informacion
90197.0,Poland
90141.0,Czechoslovakia
204498.0,sin informacion
38515.0,sin informacion
122560.0,sin informacion
56201.0,sin informacion
234306.0,United Kingdom
54599.0,sin informacion
207748.0,Canada
38539.0,sin informacion
86525.0,United Kingdom
105676.0,India
215742.0,sin informacion
90195.0,Sweden
86521.0,United Kingdom
86523.0,United Kingdom
57974.0,sin informacion
50082.0,sin informacion
86553.0,Germany
98128.0,sin informacion
92805.0,sin informacion
42946.0,France
135825.0,United Kingdom
86529.0,Poland
146279.0,sin informacion
158974.0,Canada
235668.0,sin informacion
235667.0,sin informacion
50068.0,sin informacion
135820.0,Canada
86508.0,United Kingdom
235603.0,sin informacion
235602.0,sin informacion
134515.0,sin informacion
235605.0,sin informacion
86568.0,sin informacion
86509.0,sin informacion
235604.0,sin informacion
42967.0,sin informacion
98196.0,South Korea
7230.0,sin informacion
137438.0,United Kingdom
134544.0,sin informacion
7280.0,sin informacion
225910.0,sin informacion
217252.0,sin informacion
46047.0,sin informacion
133957.0,sin informacion
135826.0,China
90116.0,Japan
18338.0,sin informacion
92827.0,Canada
46086.0,Japan
46085.0,Japan
235678.0,sin informacion
10131.0,sin informacion
158975.0,sin informacion
