id_show,Idiomas_hablados
127991.0,Dansk
129768.0,ภาษาไทย
128000.0,sin informacion
153529.0,sin informacion
197433.0,sin informacion
70756.0,한국어/조선말
36043.0,sin informacion
6997.0,English
228775.0,sin informacion
224743.0,sin informacion
70745.0,English
129770.0,ภาษาไทย
63042.0,Deutsch
80912.0,Deutsch
129785.0,sin informacion
70720.0,Pусский
70757.0,Français
87186.0,한국어/조선말
210958.0,Deutsch
224745.0,sin informacion
26128.0,sin informacion
228773.0,sin informacion
228772.0,Français
127935.0,sin informacion
154225.0,sin informacion
119307.0,Nederlands
80980.0,sin informacion
224751.0,普通话
153522.0,普通话
32325.0,English
224754.0,sin informacion
127966.0,sin informacion
127937.0,sin informacion
127936.0,sin informacion
119313.0,Nederlands
80975.0,sin informacion
197484.0,Français
38602.0,sin informacion
206438.0,Deutsch
38668.0,English
87613.0,हिन्दी
128112.0,sin informacion
213357.0,sin informacion
199361.0,普通话
91577.0,Český
213314.0,sin informacion
100060.0,한국어/조선말
123827.0,한국어/조선말
136062.0,日本語
136035.0,普通话
229344.0,普通话
136033.0,Deutsch
100051.0,Polski
229747.0,sin informacion
136070.0,sin informacion
206714.0,普通话
210804.0,普通话
136061.0,sin informacion
136060.0,Nederlands
210678.0,sin informacion
128108.0,Français
45135.0,English
229758.0,sin informacion
45155.0,sin informacion
45128.0,한국어/조선말
128155.0,한국어/조선말
229314.0,Türkçe
168234.0,English
168234.0,Français
128151.0,한국어/조선말
100029.0,sin informacion
86802.0,日本語
30100.0,sin informacion
100009.0,sin informacion
136092.0,普通话
216379.0,sin informacion
136058.0,svenska
216397.0,Norsk
216371.0,Deutsch
136028.0,sin informacion
136026.0,sin informacion
30064.0,English
213373.0,sin informacion
213313.0,Português
206710.0,Deutsch
206704.0,sin informacion
136036.0,sin informacion
100003.0,Français
32198.0,普通话
108131.0,sin informacion
206701.0,日本語
47557.0,English
229355.0,sin informacion
45145.0,Français
136080.0,sin informacion
199340.0,sin informacion
237381.0,English
199381.0,Deutsch
32121.0,English
103726.0,sin informacion
3284.0,English
123877.0,广州话 / 廣州話
29645.0,English
86877.0,sin informacion
216382.0,Français
199380.0,한국어/조선말
199379.0,Deutsch
206793.0,sin informacion
136085.0,Norsk
229737.0,English
136066.0,sin informacion
216336.0,svenska
136055.0,普通话
210675.0,普通话
3224.0,English
229351.0,sin informacion
45191.0,English
229331.0,Español
229770.0,sin informacion
229323.0,普通话
237397.0,sin informacion
23734.0,sin informacion
199341.0,Deutsch
13163.0,English
102900.0,Pусский
102898.0,Pусский
229324.0,sin informacion
128131.0,日本語
103217.0,Nederlands
128175.0,English
229723.0,普通话
229744.0,Português
3227.0,sin informacion
128139.0,한국어/조선말
229741.0,Português
229352.0,sin informacion
20839.0,sin informacion
229727.0,Polski
229742.0,Português
229761.0,Português
71608.0,suomi
229773.0,sin informacion
216339.0,English
71629.0,Deutsch
229797.0,sin informacion
229710.0,sin informacion
17698.0,English
229771.0,sin informacion
128122.0,Français
203333.0,sin informacion
229354.0,sin informacion
91515.0,Český
229303.0,日本語
199359.0,हिन्दी
30098.0,sin informacion
216394.0,English
136077.0,한국어/조선말
229703.0,sin informacion
91516.0,Český
136087.0,English
237399.0,sin informacion
213324.0,sin informacion
86809.0,sin informacion
229356.0,English
30090.0,English
213353.0,sin informacion
86821.0,ภาษาไทย
213319.0,Français
213366.0,Español
213364.0,sin informacion
120421.0,English
91526.0,sin informacion
32113.0,English
91522.0,Français
136057.0,普通话
128137.0,Deutsch
91533.0,Český
13779.0,English
91531.0,日本語
136016.0,Nederlands
213308.0,English
213308.0,Nederlands
213363.0,sin informacion
216368.0,Deutsch
100005.0,English
91525.0,Pусский
197689.0,Deutsch
223166.0,English
223165.0,Íslenska
108165.0,ภาษาไทย
136038.0,普通话
3248.0,English
136041.0,普通话
229350.0,日本語
199374.0,sin informacion
199323.0,sin informacion
136545.0,sin informacion
136543.0,sin informacion
123893.0,普通话
213398.0,sin informacion
210872.0,English
221405.0,sin informacion
13182.0,English
97124.0,한국어/조선말
229362.0,sin informacion
128157.0,Dansk
213332.0,Français
229764.0,sin informacion
229708.0,English
206718.0,普通话
213318.0,普通话
100015.0,suomi
136022.0,한국어/조선말
97160.0,sin informacion
123869.0,日本語
199325.0,sin informacion
86812.0,English
199373.0,sin informacion
199371.0,English
213399.0,sin informacion
199319.0,sin informacion
199302.0,sin informacion
91560.0,ภาษาไทย
91530.0,Český
213311.0,sin informacion
91574.0,Tiếng Việt
136042.0,sin informacion
229779.0,日本語
229364.0,sin informacion
97118.0,sin informacion
136005.0,sin informacion
206930.0,日本語
206928.0,sin informacion
136039.0,日本語
17644.0,English
229353.0,sin informacion
213348.0,English
213348.0,Español
45159.0,sin informacion
86890.0,Český
136006.0,普通话
86811.0,sin informacion
128156.0,普通话
128149.0,한국어/조선말
136542.0,sin informacion
100020.0,English
86819.0,普通话
91535.0,한국어/조선말
47215.0,English
213347.0,sin informacion
86867.0,Français
86885.0,Český
101057.0,sin informacion
30050.0,English
30049.0,sin informacion
101071.0,sin informacion
233108.0,sin informacion
108122.0,普通话
233184.0,sin informacion
197656.0,Deutsch
120497.0,English
82067.0,Deutsch
223183.0,English
223183.0,हिन्दी
82080.0,English
210660.0,普通话
233183.0,English
23250.0,English
233196.0,한국어/조선말
97174.0,sin informacion
97159.0,sin informacion
197683.0,Deutsch
197680.0,sin informacion
120479.0,Dansk
32133.0,English
101054.0,sin informacion
101053.0,sin informacion
132556.0,Český
223127.0,sin informacion
223179.0,English
210873.0,sin informacion
101016.0,Français
110422.0,sin informacion
223141.0,sin informacion
110417.0,sin informacion
110406.0,sin informacion
199358.0,Deutsch
110425.0,sin informacion
8285.0,English
101064.0,sin informacion
8277.0,English
30055.0,sin informacion
101051.0,sin informacion
30056.0,English
233102.0,sin informacion
110426.0,sin informacion
108102.0,广州话 / 廣州話
97142.0,sin informacion
97139.0,sin informacion
97154.0,sin informacion
97152.0,sin informacion
101052.0,Español
101091.0,普通话
97150.0,sin informacion
120402.0,Dansk
108166.0,Bahasa melayu
221435.0,sin informacion
110407.0,sin informacion
101002.0,普通话
223184.0,Nederlands
210850.0,Bahasa melayu
110466.0,sin informacion
103038.0,sin informacion
223195.0,sin informacion
210841.0,sin informacion
101008.0,sin informacion
101006.0,sin informacion
101003.0,日本語
101001.0,sin informacion
53628.0,sin informacion
197654.0,Deutsch
101017.0,Français
110452.0,普通话
197628.0,普通话
128146.0,Dansk
199311.0,Português
30016.0,sin informacion
210881.0,English
216387.0,Français
213342.0,sin informacion
30094.0,English
91544.0,Český
199332.0,普通话
136051.0,English
30068.0,sin informacion
199316.0,sin informacion
210867.0,sin informacion
210864.0,日本語
101056.0,Español
197666.0,Deutsch
136040.0,普通话
91553.0,svenska
136024.0,English
91532.0,Français
197633.0,sin informacion
210884.0,한국어/조선말
210882.0,普通话
197652.0,Deutsch
197651.0,Deutsch
197665.0,sin informacion
210831.0,sin informacion
30052.0,English
197627.0,sin informacion
229374.0,suomi
129930.0,Deutsch
101031.0,Español
210833.0,한국어/조선말
110451.0,sin informacion
30080.0,sin informacion
30079.0,sin informacion
86892.0,Português
73876.0,sin informacion
700.0,English
210819.0,日本語
210860.0,한국어/조선말
110427.0,sin informacion
29655.0,sin informacion
110450.0,广州话 / 廣州話
213374.0,sin informacion
210890.0,日本語
103024.0,sin informacion
97189.0,sin informacion
97185.0,sin informacion
237931.0,sin informacion
101055.0,sin informacion
199335.0,sin informacion
110413.0,Pусский
110411.0,sin informacion
110410.0,sin informacion
110404.0,Deutsch
210898.0,Dansk
197622.0,普通话
210896.0,sin informacion
210889.0,日本語
210887.0,广州话 / 廣州話
197650.0,Deutsch
197634.0,Français
30051.0,sin informacion
97137.0,Español
210843.0,English
103220.0,sin informacion
210862.0,Italiano
210861.0,sin informacion
223190.0,sin informacion
223178.0,sin informacion
3402.0,English
210874.0,普通话
29658.0,sin informacion
91513.0,sin informacion
123881.0,sin informacion
123880.0,sin informacion
237371.0,Deutsch
16441.0,Español
91578.0,Deutsch
91578.0,Español
29685.0,sin informacion
29686.0,sin informacion
237380.0,Deutsch
136025.0,sin informacion
100007.0,sin informacion
206703.0,Deutsch
206702.0,English
29656.0,sin informacion
100026.0,Français
100050.0,普通话
199331.0,sin informacion
91570.0,Český
86878.0,Deutsch
86855.0,suomi
120416.0,sin informacion
206705.0,Deutsch
199322.0,sin informacion
199321.0,sin informacion
136544.0,sin informacion
229358.0,한국어/조선말
30089.0,English
126546.0,Nederlands
123874.0,sin informacion
123852.0,Türkçe
29659.0,English
123865.0,sin informacion
136029.0,日本語
43924.0,sin informacion
29652.0,sin informacion
100028.0,Français
3422.0,English
123870.0,日本語
136012.0,sin informacion
128165.0,日本語
128162.0,sin informacion
91551.0,Magyar
86852.0,English
91564.0,Český
206713.0,日本語
216385.0,한국어/조선말
199377.0,sin informacion
91512.0,普通话
91548.0,sin informacion
100055.0,English
30070.0,sin informacion
30074.0,sin informacion
30096.0,sin informacion
213367.0,sin informacion
91554.0,Español
136043.0,普通话
206711.0,sin informacion
136008.0,sin informacion
43913.0,English
86844.0,sin informacion
123864.0,sin informacion
100053.0,sin informacion
216398.0,普通话
43956.0,English
126560.0,Português
16473.0,English
29660.0,sin informacion
29683.0,sin informacion
16407.0,svenska
16443.0,Español
120427.0,sin informacion
216392.0,العربية
91575.0,Český
29644.0,sin informacion
213317.0,sin informacion
123886.0,Deutsch
91523.0,Français
237377.0,Deutsch
237376.0,sin informacion
108128.0,普通话
108148.0,Deutsch
108116.0,Slovenčina
86859.0,No Language
136559.0,Slovenčina
199376.0,sin informacion
213361.0,English
47288.0,English
108129.0,普通话
197625.0,English
210823.0,普通话
101025.0,日本語
30002.0,sin informacion
210856.0,sin informacion
86879.0,English
23231.0,sin informacion
210853.0,sin informacion
101065.0,sin informacion
203391.0,日本語
203375.0,English
136004.0,普通话
229799.0,sin informacion
229798.0,广州话 / 廣州話
103219.0,Français
227536.0,sin informacion
203305.0,广州话 / 廣州話
65225.0,sin informacion
108130.0,日本語
71620.0,广州话 / 廣州話
233182.0,English
221499.0,Deutsch
108115.0,Slovenčina
108114.0,sin informacion
108188.0,Deutsch
223122.0,sin informacion
223133.0,Český
81111.0,sin informacion
20840.0,English
210871.0,sin informacion
223172.0,sin informacion
23254.0,sin informacion
221500.0,Pусский
223169.0,Deutsch
223168.0,sin informacion
223193.0,Français
233117.0,Pусский
233110.0,한국어/조선말
101070.0,sin informacion
110420.0,sin informacion
210845.0,Bahasa melayu
108164.0,sin informacion
108198.0,日本語
108195.0,sin informacion
103028.0,Français
237932.0,sin informacion
30031.0,sin informacion
101027.0,sin informacion
197615.0,sin informacion
101026.0,sin informacion
110440.0,العربية
108163.0,sin informacion
108160.0,العربية
108152.0,Deutsch
223177.0,sin informacion
197606.0,sin informacion
81653.0,sin informacion
197629.0,普通话
101030.0,sin informacion
223171.0,English
116027.0,Dansk
101087.0,普通话
223182.0,sin informacion
223200.0,English
30037.0,English
233187.0,Deutsch
197670.0,Deutsch
229786.0,Pусский
103289.0,Español
123847.0,Bahasa melayu
216352.0,Español
126557.0,sin informacion
31529.0,English
227549.0,Italiano
203324.0,한국어/조선말
229310.0,sin informacion
229308.0,sin informacion
210669.0,বাংলা
203354.0,Norsk
103282.0,Dansk
103279.0,Deutsch
126564.0,sin informacion
206788.0,sin informacion
206941.0,sin informacion
203323.0,sin informacion
65280.0,sin informacion
136094.0,普通话
3279.0,English
199310.0,한국어/조선말
229795.0,sin informacion
123841.0,한국어/조선말
91527.0,Český
17668.0,sin informacion
3298.0,English
13127.0,English
47584.0,sin informacion
229740.0,Português
136017.0,Nederlands
3245.0,English
3244.0,English
227501.0,sin informacion
65235.0,sin informacion
126549.0,sin informacion
13788.0,sin informacion
13767.0,English
203306.0,普通话
13186.0,sin informacion
65257.0,Français
123842.0,한국어/조선말
20877.0,Español
210621.0,English
20890.0,English
229767.0,English
227555.0,sin informacion
210672.0,Français
227531.0,sin informacion
103232.0,日本語
103255.0,日本語
210693.0,日本語
229781.0,日本語
123844.0,한국어/조선말
123819.0,sin informacion
103246.0,日本語
229714.0,sin informacion
13143.0,English
203321.0,sin informacion
206735.0,普通话
229784.0,Deutsch
103231.0,日本語
227600.0,sin informacion
20864.0,English
3416.0,English
206730.0,sin informacion
20809.0,Dansk
20809.0,English
216328.0,Deutsch
203366.0,English
229745.0,Português
126561.0,Deutsch
229755.0,sin informacion
103291.0,sin informacion
20851.0,English
216353.0,Español
229782.0,Deutsch
71632.0,sin informacion
126538.0,Português
103284.0,Dansk
130343.0,sin informacion
203377.0,sin informacion
229791.0,普通话
136577.0,sin informacion
110456.0,sin informacion
223125.0,sin informacion
101010.0,sin informacion
211968.0,English
202049.0,sin informacion
211966.0,sin informacion
47297.0,English
223192.0,sin informacion
30033.0,sin informacion
197611.0,sin informacion
223197.0,sin informacion
223132.0,English
223167.0,sin informacion
110405.0,sin informacion
221434.0,Nederlands
110403.0,English
101093.0,Český
108190.0,עִבְרִית
101086.0,Français
101079.0,日本語
30040.0,English
210813.0,Bahasa indonesia
110429.0,sin informacion
210811.0,Český
197604.0,Português
81110.0,English
108106.0,sin informacion
223149.0,العربية
8271.0,English
136579.0,sin informacion
53689.0,Türkçe
199365.0,日本語
103008.0,Français
97127.0,普通话
136575.0,sin informacion
114009.0,Nederlands
136538.0,sin informacion
136535.0,sin informacion
18911.0,English
82022.0,Český
8241.0,English
108194.0,sin informacion
4873.0,Français
86895.0,Français
101100.0,sin informacion
108110.0,sin informacion
110465.0,sin informacion
136513.0,한국어/조선말
136540.0,Dansk
97133.0,한국어/조선말
53675.0,sin informacion
110414.0,svenska
136576.0,sin informacion
50210.0,English
114010.0,日本語
4878.0,English
103012.0,普通话
97200.0,한국어/조선말
221494.0,日本語
197618.0,日本語
108103.0,广州话 / 廣州話
210822.0,普通话
210835.0,普通话
221496.0,العربية
221495.0,sin informacion
101013.0,English
101012.0,English
108120.0,sin informacion
199348.0,Nederlands
108141.0,sin informacion
116022.0,ภาษาไทย
116021.0,Español
101022.0,Français
101043.0,Español
101038.0,sin informacion
101035.0,Español
30008.0,sin informacion
110416.0,English
197620.0,sin informacion
101044.0,普通话
101009.0,普通话
110454.0,日本語
197616.0,Português
223124.0,English
223123.0,sin informacion
30020.0,English
30036.0,English
206716.0,Português
101047.0,Español
30007.0,sin informacion
30038.0,sin informacion
210803.0,한국어/조선말
136541.0,sin informacion
197662.0,한국어/조선말
229372.0,sin informacion
30035.0,sin informacion
30017.0,English
82005.0,Český
110453.0,sin informacion
108170.0,sin informacion
233135.0,sin informacion
108117.0,English
210838.0,English
210838.0,한국어/조선말
197612.0,한국어/조선말
101063.0,sin informacion
206720.0,日本語
32151.0,English
32150.0,English
197623.0,sin informacion
199367.0,sin informacion
210848.0,Bahasa melayu
197637.0,广州话 / 廣州話
110423.0,sin informacion
223135.0,العربية
108105.0,日本語
210846.0,日本語
108101.0,广州话 / 廣州話
108140.0,English
110409.0,sin informacion
223199.0,sin informacion
30042.0,sin informacion
197609.0,한국어/조선말
97184.0,sin informacion
97149.0,sin informacion
97176.0,sin informacion
197653.0,Deutsch
210814.0,Český
199329.0,sin informacion
108139.0,English
108139.0,हिन्दी
30063.0,sin informacion
197624.0,English
110424.0,sin informacion
210895.0,sin informacion
210828.0,Český
221424.0,Français
223131.0,Český
221421.0,sin informacion
103033.0,English
36299.0,日本語
103004.0,Português
207544.0,日本語
93613.0,普通话
221481.0,Français
18964.0,English
136524.0,sin informacion
4851.0,English
136523.0,sin informacion
103061.0,Hrvatski
211912.0,日本語
36293.0,한국어/조선말
97181.0,sin informacion
110483.0,sin informacion
136585.0,sin informacion
97155.0,sin informacion
136581.0,ภาษาไทย
97168.0,sin informacion
97167.0,sin informacion
97166.0,sin informacion
210878.0,Dansk
136583.0,sin informacion
82012.0,普通话
136588.0,普通话
210806.0,English
108169.0,sin informacion
221487.0,English
221485.0,한국어/조선말
221484.0,sin informacion
136557.0,sin informacion
223198.0,sin informacion
146401.0,普通话
202037.0,sin informacion
136565.0,svenska
93612.0,한국어/조선말
50275.0,Bahasa indonesia
36282.0,English
211948.0,sin informacion
8280.0,English
199353.0,Deutsch
226617.0,sin informacion
18915.0,English
53679.0,ελληνικά
64539.0,Français
231156.0,sin informacion
103030.0,العربية
97188.0,sin informacion
50253.0,Bahasa indonesia
97126.0,普通话
221425.0,sin informacion
93615.0,English
136517.0,हिन्दी
136573.0,sin informacion
136514.0,普通话
50203.0,Bahasa indonesia
136512.0,sin informacion
136525.0,sin informacion
136507.0,English
197658.0,sin informacion
93644.0,sin informacion
136574.0,sin informacion
8237.0,English
53627.0,svenska
36300.0,日本語
8227.0,sin informacion
8263.0,English
36297.0,日本語
59804.0,Lietuvių
199354.0,한국어/조선말
8287.0,English
136515.0,日本語
229367.0,Português
136530.0,sin informacion
25518.0,sin informacion
229772.0,普通话
25581.0,English
136505.0,ภาษาไทย
108187.0,Deutsch
221482.0,sin informacion
103022.0,English
136531.0,sin informacion
103011.0,Italiano
103010.0,sin informacion
103025.0,English
97151.0,sin informacion
97183.0,sin informacion
103007.0,Português
221478.0,sin informacion
221477.0,English
116078.0,sin informacion
65286.0,Deutsch
73879.0,Español
30444.0,English
138833.0,sin informacion
18914.0,English
221479.0,sin informacion
233132.0,sin informacion
116055.0,Dansk
82042.0,Srpski
93695.0,Español
53700.0,sin informacion
82071.0,Deutsch
233115.0,Pусский
197649.0,Deutsch
103018.0,普通话
197647.0,Deutsch
197644.0,sin informacion
197641.0,Dansk
97194.0,Bahasa melayu
210854.0,English
97148.0,sin informacion
199366.0,sin informacion
197697.0,日本語
103016.0,sin informacion
229790.0,Pусский
80103.0,sin informacion
229377.0,Português
210863.0,日本語
199356.0,普通话
210880.0,普通话
97147.0,sin informacion
199368.0,sin informacion
97162.0,sin informacion
197668.0,Deutsch
210817.0,Bahasa indonesia
8289.0,Bahasa melayu
110482.0,sin informacion
82023.0,sin informacion
110460.0,Français
103068.0,العربية
103066.0,English
103064.0,English
108111.0,sin informacion
101029.0,sin informacion
73873.0,English
73872.0,English
136599.0,Dansk
197639.0,sin informacion
136584.0,广州话 / 廣州話
103001.0,sin informacion
136546.0,svenska
8209.0,Español
229365.0,sin informacion
229768.0,sin informacion
93611.0,sin informacion
93610.0,English
223196.0,Italiano
210808.0,普通话
110463.0,日本語
110462.0,普通话
229780.0,sin informacion
666.0,English
664.0,English
64584.0,Nederlands
93685.0,English
73877.0,svenska
93677.0,Bahasa melayu
138834.0,ภาษาไทย
30434.0,sin informacion
116025.0,sin informacion
23299.0,English
103060.0,English
23218.0,sin informacion
73869.0,Français
136597.0,English
197675.0,Français
73863.0,Français
223113.0,العربية
97153.0,sin informacion
136537.0,sin informacion
136501.0,sin informacion
136534.0,sin informacion
136533.0,sin informacion
97165.0,sin informacion
197674.0,sin informacion
33606.0,sin informacion
50231.0,sin informacion
18956.0,sin informacion
25590.0,sin informacion
4880.0,English
197648.0,Deutsch
197696.0,日本語
120457.0,Norsk
197693.0,广州话 / 廣州話
233191.0,sin informacion
97182.0,sin informacion
82088.0,sin informacion
136590.0,广州话 / 廣州話
233155.0,sin informacion
93607.0,English
110459.0,普通话
110458.0,普通话
110433.0,العربية
108189.0,sin informacion
197636.0,sin informacion
108145.0,Français
136595.0,sin informacion
210809.0,普通话
30005.0,sin informacion
97101.0,sin informacion
233145.0,sin informacion
233124.0,sin informacion
197684.0,sin informacion
197695.0,Français
197677.0,Français
136532.0,日本語
138836.0,sin informacion
25586.0,sin informacion
103043.0,sin informacion
97109.0,ελληνικά
93697.0,Bahasa melayu
25529.0,English
93684.0,Bahasa melayu
64512.0,Pусский
53653.0,ภาษาไทย
23284.0,sin informacion
123895.0,sin informacion
18937.0,sin informacion
116014.0,Français
93624.0,svenska
73881.0,Afrikaans
23221.0,sin informacion
136571.0,普通话
197642.0,Français
8290.0,sin informacion
103041.0,sin informacion
97116.0,svenska
18943.0,English
103055.0,English
103053.0,한국어/조선말
221428.0,Português
30009.0,English
8257.0,Español
221427.0,sin informacion
123894.0,Deutsch
97161.0,sin informacion
97144.0,sin informacion
18908.0,English
136589.0,한국어/조선말
136586.0,한국어/조선말
120463.0,Nederlands
110480.0,sin informacion
8210.0,普通话
110472.0,Português
233144.0,sin informacion
197688.0,Deutsch
25514.0,sin informacion
116073.0,日本語
103062.0,English
93691.0,Český
82072.0,English
3407.0,sin informacion
82075.0,Deutsch
210496.0,日本語
103046.0,sin informacion
25551.0,English
116075.0,日本語
116074.0,Hrvatski
110486.0,sin informacion
136592.0,sin informacion
97163.0,sin informacion
82004.0,Español
82029.0,sin informacion
97156.0,sin informacion
97158.0,日本語
97157.0,sin informacion
197678.0,sin informacion
23229.0,sin informacion
97171.0,sin informacion
103063.0,sin informacion
103044.0,sin informacion
197673.0,svenska
25549.0,sin informacion
30407.0,sin informacion
25593.0,sin informacion
136520.0,Türkçe
136519.0,한국어/조선말
136518.0,English
136518.0,Français
93689.0,sin informacion
25560.0,English
64580.0,English
197686.0,sin informacion
197691.0,sin informacion
197690.0,Deutsch
238746.0,sin informacion
238745.0,Slovenčina
238744.0,sin informacion
237942.0,sin informacion
136570.0,English
64558.0,Deutsch
64557.0,Deutsch
233138.0,sin informacion
64597.0,Magyar
64553.0,Português
221432.0,普通话
25553.0,sin informacion
116079.0,ภาษาไทย
210490.0,Français
138804.0,广州话 / 廣州話
138825.0,sin informacion
25530.0,sin informacion
82059.0,sin informacion
116005.0,Český
237455.0,sin informacion
237460.0,sin informacion
238760.0,Français
238761.0,日本語
120496.0,sin informacion
25519.0,sin informacion
18948.0,English
25548.0,sin informacion
238747.0,sin informacion
82070.0,Deutsch
210633.0,sin informacion
238757.0,Deutsch
238756.0,Český
233188.0,Français
237433.0,sin informacion
238751.0,English
238750.0,sin informacion
238748.0,বাংলা
25566.0,sin informacion
197687.0,Deutsch
136528.0,日本語
136526.0,sin informacion
197607.0,한국어/조선말
120439.0,English
110487.0,sin informacion
4863.0,English
53699.0,Türkçe
93650.0,Français
73882.0,English
82074.0,Français
233172.0,Nederlands
120438.0,sin informacion
93656.0,Français
116058.0,日本語
64567.0,Português
82035.0,普通话
93648.0,sin informacion
73885.0,Français
93680.0,Bahasa melayu
93679.0,Bahasa melayu
120465.0,한국어/조선말
23213.0,sin informacion
237446.0,sin informacion
30410.0,sin informacion
30404.0,sin informacion
4866.0,English
93694.0,Español
93692.0,العربية
82002.0,sin informacion
64569.0,sin informacion
30412.0,sin informacion
93666.0,Türkçe
93665.0,العربية
82068.0,Deutsch
4867.0,sin informacion
64504.0,Deutsch
7136.0,Français
230837.0,普通话
217150.0,sin informacion
133549.0,English
72009.0,sin informacion
238753.0,sin informacion
210648.0,sin informacion
237454.0,Nederlands
233140.0,sin informacion
93681.0,Bahasa melayu
238759.0,Deutsch
238758.0,sin informacion
93699.0,sin informacion
120492.0,Deutsch
93668.0,Norsk
25594.0,English
237453.0,sin informacion
232403.0,Magyar
86998.0,日本語
18078.0,English
157718.0,Deutsch
157969.0,Português
232409.0,Français
196215.0,普通话
124583.0,普通话
230865.0,Pусский
208555.0,普通话
86920.0,sin informacion
232422.0,Slovenčina
232421.0,sin informacion
232420.0,sin informacion
157913.0,Deutsch
124563.0,Türkçe
157964.0,sin informacion
124554.0,Français
3858.0,English
136572.0,English
86924.0,sin informacion
85119.0,日本語
157934.0,العربية
210635.0,English
210635.0,Español
210634.0,العربية
120467.0,sin informacion
210498.0,普通话
210632.0,sin informacion
238741.0,Dansk
93633.0,Český
25583.0,sin informacion
238920.0,Deutsch
238919.0,Français
237933.0,sin informacion
116008.0,हिन्दी
237946.0,English
237945.0,sin informacion
237944.0,sin informacion
237943.0,Español
238925.0,Français
239674.0,Deutsch
238905.0,English
233153.0,sin informacion
238752.0,English
238752.0,हिन्दी
238921.0,English
25516.0,sin informacion
120437.0,Nederlands
25579.0,English
25580.0,English
103084.0,普通话
233141.0,sin informacion
86896.0,sin informacion
4889.0,sin informacion
233154.0,sin informacion
136509.0,sin informacion
136562.0,English
103211.0,Español
53632.0,sin informacion
53631.0,普通话
93643.0,한국어/조선말
64545.0,sin informacion
4859.0,English
4854.0,sin informacion
53651.0,ภาษาไทย
82062.0,English
233137.0,sin informacion
237950.0,sin informacion
239692.0,sin informacion
136522.0,Português
233134.0,sin informacion
194740.0,sin informacion
30442.0,sin informacion
138837.0,sin informacion
136529.0,sin informacion
210642.0,Český
82061.0,Deutsch
82082.0,Français
93630.0,sin informacion
82078.0,English
210869.0,日本語
212509.0,sin informacion
101068.0,sin informacion
23210.0,sin informacion
233170.0,Nederlands
237450.0,sin informacion
237965.0,English
233139.0,Dansk
82079.0,العربية
93671.0,Français
233193.0,English
226673.0,sin informacion
226671.0,sin informacion
226669.0,Magyar
108177.0,Français
116059.0,日本語
116052.0,हिन्दी
93640.0,Português
221431.0,sin informacion
233158.0,English
110495.0,Dansk
81699.0,sin informacion
210636.0,sin informacion
103210.0,日本語
103209.0,sin informacion
101089.0,Český
226685.0,English
233118.0,sin informacion
82066.0,No Language
30401.0,sin informacion
233200.0,sin informacion
210493.0,Français
233197.0,Deutsch
64556.0,Deutsch
53697.0,Türkçe
82095.0,Norsk
93658.0,Norsk
120472.0,Español
103083.0,English
103083.0,Français
82069.0,Deutsch
103082.0,sin informacion
103078.0,Português
86897.0,English
210492.0,普通话
30457.0,sin informacion
110475.0,sin informacion
53678.0,Français
103096.0,English
103096.0,हिन्दी
103099.0,sin informacion
221480.0,普通话
238918.0,Deutsch
237466.0,Français
237465.0,Deutsch
237464.0,sin informacion
237463.0,Deutsch
237462.0,Hrvatski
239023.0,English
239021.0,Norsk
239019.0,Français
239019.0,Nederlands
233146.0,sin informacion
91669.0,Français
233147.0,Dansk
210651.0,普通话
120440.0,English
210494.0,普通话
120495.0,sin informacion
30436.0,English
210637.0,English
238960.0,sin informacion
93674.0,Bahasa melayu
233195.0,sin informacion
23265.0,sin informacion
23264.0,sin informacion
135608.0,English
135608.0,日本語
116053.0,普通话
59824.0,sin informacion
116047.0,sin informacion
622.0,English
101069.0,Español
101066.0,sin informacion
223170.0,sin informacion
110455.0,普通话
221433.0,Italiano
221492.0,sin informacion
101092.0,Français
103206.0,日本語
221488.0,sin informacion
25527.0,sin informacion
25507.0,English
93608.0,sin informacion
136508.0,sin informacion
53670.0,sin informacion
233116.0,العربية
120493.0,Dansk
93662.0,English
136823.0,日本語
120491.0,sin informacion
93654.0,ελληνικά
25526.0,English
103087.0,Slovenčina
93696.0,Español
53642.0,普通话
93659.0,Español
82031.0,English
120490.0,sin informacion
197692.0,普通话
233163.0,Nederlands
93632.0,Italiano
210645.0,sin informacion
233149.0,한국어/조선말
614.0,English
82019.0,日本語
135644.0,Português
23278.0,English
23275.0,sin informacion
23274.0,sin informacion
59814.0,sin informacion
82020.0,sin informacion
103773.0,Český
14247.0,English
82085.0,sin informacion
25502.0,sin informacion
49271.0,English
103208.0,日本語
116037.0,ελληνικά
93672.0,svenska
134349.0,sin informacion
138829.0,sin informacion
138831.0,sin informacion
30459.0,sin informacion
30458.0,sin informacion
233111.0,English
30430.0,日本語
233133.0,sin informacion
233189.0,sin informacion
30456.0,English
120473.0,suomi
93631.0,English
233127.0,Nederlands
233171.0,Nederlands
233186.0,English
59808.0,English
59807.0,English
138832.0,sin informacion
120469.0,普通话
25585.0,sin informacion
53602.0,sin informacion
73854.0,sin informacion
110484.0,हिन्दी
14282.0,English
73862.0,Français
81635.0,sin informacion
81115.0,sin informacion
120464.0,Dansk
81112.0,sin informacion
233185.0,sin informacion
110489.0,sin informacion
23251.0,English
674.0,English
221461.0,Español
25511.0,sin informacion
23269.0,English
116071.0,日本語
93605.0,sin informacion
73858.0,Nederlands
93676.0,Pусский
